,Geneid,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significance,color
MAF1,MAF1,2491.71416500835,0.0504591320976811,0.115628888262676,0.436388629656737,0.662554787182424,0.999982363306687,Not Significant,grey
MAFA,MAFA,10485.1300901956,0.144525386918009,0.0825250870399956,1.75129033002977,0.0798959125526951,0.999982363306687,Not Significant,grey
MAFB,MAFB,16142.7242743641,0.0824604778203141,0.08246892623637,0.999897556371333,0.317360087120425,0.999982363306687,Not Significant,grey
MAFF,MAFF,639.627600156793,-0.0999894191292569,0.202446005165538,-0.49390660510933,0.621372139607766,0.999982363306687,Not Significant,grey
MAFG,MAFG,3078.76157504749,0.0392088117377853,0.107381109717949,0.365136957894854,0.715009174251071,0.999982363306687,Not Significant,grey
MAFG-DT,MAFG-DT,118.214323282104,0.123590823454767,0.425423951027342,0.290512142431831,0.771424462828683,0.999982363306687,Not Significant,grey
MAFK,MAFK,1375.18415111249,0.0723388600773981,0.142123586613435,0.508985607534335,0.610762312417927,0.999982363306687,Not Significant,grey
MAGED1,MAGED1,10096.2789796969,0.0208967557925614,0.0846152507744789,0.246962050000378,0.804937594208399,0.999982363306687,Not Significant,grey
MAGED2,MAGED2,8233.05415192472,-0.0781399045897713,0.0901802123207901,-0.866486145672525,0.386223620694285,0.999982363306687,Not Significant,grey
MAGEE1,MAGEE1,631.557758308499,0.127933217603615,0.200214498366306,0.638980786344215,0.522835431226075,0.999982363306687,Not Significant,grey
MAGEF1,MAGEF1,2070.28669107131,-0.0197147962636789,0.125252866595135,-0.157399960572596,0.874929644527361,0.999982363306687,Not Significant,grey
MAGEH1,MAGEH1,2006.09879754674,-0.0666521035694211,0.123942336600401,-0.537767040686931,0.59073788908082,0.999982363306687,Not Significant,grey
MAGEL2,MAGEL2,582.653503475878,0.131028996921154,0.201822515458888,0.649228836650017,0.51619047532196,0.999982363306687,Not Significant,grey
MAGI1,MAGI1,2728.83203055691,0.142499847297516,0.114172189710087,1.24811346492838,0.211989507937523,0.999982363306687,Not Significant,grey
MAGI2,MAGI2,1168.8091481853,0.0892006682719525,0.152364889644396,0.585441097881131,0.558251161407695,0.999982363306687,Not Significant,grey
MAGI2-AS3,MAGI2-AS3,2993.27151590055,0.00152808757700443,0.109425439708184,0.0139646464394343,0.988858186340102,0.999982363306687,Not Significant,grey
MAGI3,MAGI3,758.66706070483,0.112953267666118,0.180241889098249,0.6266760087304,0.530871633243014,0.999982363306687,Not Significant,grey
MAGIX,MAGIX,239.961910459094,-0.00288098923788855,0.30563719286687,-0.00942617359773832,0.992479112994329,0.999982363306687,Not Significant,grey
MAGOH,MAGOH,562.322039033155,-0.0876489896252799,0.209044539437676,-0.419283803638466,0.67500873194379,0.999982363306687,Not Significant,grey
MAGOHB,MAGOHB,328.798873133194,-0.0177563783398734,0.261754878069132,-0.0678359023176783,0.945916263658556,0.999982363306687,Not Significant,grey
MAGT1,MAGT1,4881.29846264117,0.0131483584253691,0.0992365401765092,0.132495131349627,0.89459267369661,0.999982363306687,Not Significant,grey
MAIP1,MAIP1,353.257164940884,0.160926160641667,0.257306327055358,0.625426364300186,0.531691263143682,0.999982363306687,Not Significant,grey
MAK,MAK,62.2229045956338,0.279317114543507,0.585522060534088,0.477039437743347,0.633334038816838,0.999982363306687,Not Significant,grey
MAK16,MAK16,498.912006462965,0.0486235834310632,0.226759418006128,0.214428065914992,0.830213257182234,0.999982363306687,Not Significant,grey
MAL2,MAL2,3041.49131671153,-0.0805884143480928,0.108563886696546,-0.742313275623145,0.457897550223229,0.999982363306687,Not Significant,grey
MALAT1,MALAT1,2388.02385478289,0.154389429568955,0.116256953017042,1.32800168559658,0.184177550067847,0.999982363306687,Not Significant,grey
MALINC1,MALINC1,151.076414785977,0.0265119320104646,0.380366769393227,0.0697009679703545,0.944431671328647,0.999982363306687,Not Significant,grey
MALL,MALL,113.505796103421,-0.341110646749998,0.434538562949847,-0.784995109373913,0.432456436031569,0.999982363306687,Not Significant,grey
MALSU1,MALSU1,578.471849876346,-0.247132916345069,0.206171238460328,-1.19867794456026,0.230653197254952,0.999982363306687,Not Significant,grey
MALT1,MALT1,782.994234629889,0.0868716025974541,0.177273920274686,0.490041639869229,0.624104433733708,0.999982363306687,Not Significant,grey
MAMDC2,MAMDC2,588.818922695949,0.124931981367695,0.223417566514641,0.559186026938972,0.576034768362944,0.999982363306687,Not Significant,grey
MAMDC4,MAMDC4,755.336507643303,0.0716321241349752,0.183588736816632,0.390177117491261,0.696405580972344,0.999982363306687,Not Significant,grey
MAML1,MAML1,1814.22892203979,-0.0468836173967099,0.127726482528806,-0.367062620597386,0.713572308535079,0.999982363306687,Not Significant,grey
MAML2,MAML2,806.729827484678,-0.00027018567730208,0.178192280940073,-0.00151625915486735,0.998790200693719,0.999982363306687,Not Significant,grey
MAML3,MAML3,1749.78305575045,0.18453588386229,0.130720600033118,1.41168173811578,0.158043692832266,0.999982363306687,Not Significant,grey
MAMLD1,MAMLD1,502.068195921433,-0.20922014924433,0.224753008807247,-0.930889203017352,0.351910880135848,0.999982363306687,Not Significant,grey
MAN1A1,MAN1A1,20225.1832997766,0.0270660679595193,0.0759600586446515,0.356319734903537,0.721601131626405,0.999982363306687,Not Significant,grey
MAN1A2,MAN1A2,4000.32421139082,0.0447756282403496,0.100346313958589,0.446210991455328,0.655444844008636,0.999982363306687,Not Significant,grey
MAN1B1,MAN1B1,2930.39713864646,-0.131816301225704,0.109029301539234,-1.20899885961638,0.226663283496059,0.999982363306687,Not Significant,grey
MAN1B1-DT,MAN1B1-DT,81.8905560930931,0.02011050102708,0.522731468035837,0.0384719540659092,0.969311392336845,0.999982363306687,Not Significant,grey
MAN1C1,MAN1C1,4392.55410226883,0.172173762550389,0.115030759001885,1.49676281408842,0.134454985333796,0.999982363306687,Not Significant,grey
MAN2A1,MAN2A1,3987.48708146231,-0.0433529800885506,0.101038802182114,-0.429072585504434,0.667870402159065,0.999982363306687,Not Significant,grey
MAN2A2,MAN2A2,5584.6033822973,0.0655313712497637,0.0923310664730048,0.709743467210176,0.477863231926266,0.999982363306687,Not Significant,grey
MAN2B1,MAN2B1,2961.21944972412,-0.0162085943407131,0.109059379248209,-0.148621736639669,0.88185212014286,0.999982363306687,Not Significant,grey
MAN2B2,MAN2B2,2929.71380328277,-0.123228441061203,0.112594281765255,-1.09444670838719,0.273759107994494,0.999982363306687,Not Significant,grey
MAN2C1,MAN2C1,2940.80252731028,0.0228339581731325,0.109010078535148,0.209466486768653,0.834084094752627,0.999982363306687,Not Significant,grey
MANBA,MANBA,1371.99768749692,0.0982330980039527,0.143788257513023,0.683178861076714,0.494493828452428,0.999982363306687,Not Significant,grey
MANBAL,MANBAL,1347.18810076115,-0.164794048472722,0.14809282708143,-1.11277535664917,0.265804921787089,0.999982363306687,Not Significant,grey
MANEA,MANEA,1173.38519262922,-0.128389948240736,0.15025643402925,-0.854472216582369,0.39284339720613,0.999982363306687,Not Significant,grey
MANEAL,MANEAL,1747.40322519,0.0375072520166472,0.131135430910721,0.286019207441981,0.774863410404272,0.999982363306687,Not Significant,grey
MANF,MANF,1595.44722555834,-0.0672363583637724,0.133924330100282,-0.502047374912579,0.615634196655281,0.999982363306687,Not Significant,grey
MANSC1,MANSC1,1339.44635604079,-0.0556219338530143,0.147093791996406,-0.378139234145065,0.705327163739163,0.999982363306687,Not Significant,grey
MAOA,MAOA,1263.88057454406,0.0689739613275299,0.146065985535856,0.472210974201097,0.636776207354256,0.999982363306687,Not Significant,grey
MAOB,MAOB,620.221268405352,-0.0561215227645984,0.19751073898523,-0.284144158707214,0.776299907217084,0.999982363306687,Not Significant,grey
MAP10,MAP10,550.750706673234,-0.158825460014861,0.208261234189355,-0.762626134590436,0.445686393820018,0.999982363306687,Not Significant,grey
MAP11,MAP11,899.469166607107,-0.0131485816893101,0.171339670288282,-0.0767398563752771,0.938830497207217,0.999982363306687,Not Significant,grey
MAP1A,MAP1A,3458.60896682865,0.0312371318951973,0.104344316621982,0.299365915715017,0.764660865635697,0.999982363306687,Not Significant,grey
MAP1B,MAP1B,13087.9991401823,-0.0336857345759072,0.0797278919447655,-0.422508782738722,0.672653691465279,0.999982363306687,Not Significant,grey
MAP1LC3A,MAP1LC3A,2001.16454242591,-0.0485227150379936,0.12571492334148,-0.385974184673295,0.699515787831834,0.999982363306687,Not Significant,grey
MAP1LC3B,MAP1LC3B,4789.67585086255,-0.0688390757580841,0.0960462034309402,-0.716728754485139,0.473541479851598,0.999982363306687,Not Significant,grey
MAP1LC3B2,MAP1LC3B2,102.799455831951,-0.549772950685234,0.468655158518748,-1.17308631024754,0.240761195721204,0.999982363306687,Not Significant,grey
MAP1S,MAP1S,1432.66799706838,0.0636611930431687,0.147458423514363,0.431723000463027,0.665942748592475,0.999982363306687,Not Significant,grey
MAP2,MAP2,7034.94200247406,0.00500348932446222,0.0903135894475929,0.0554012896073147,0.955818768459254,0.999982363306687,Not Significant,grey
MAP2K1,MAP2K1,2331.44732859302,0.00451951829954608,0.117166203324067,0.0385735661933644,0.969230377724467,0.999982363306687,Not Significant,grey
MAP2K2,MAP2K2,2387.14128615464,-0.0951864445792079,0.116139836570773,-0.819584798719801,0.412452842384467,0.999982363306687,Not Significant,grey
MAP2K3,MAP2K3,1373.44326696812,0.0812630345508852,0.14326274255001,0.56723076149766,0.570557411042675,0.999982363306687,Not Significant,grey
MAP2K4,MAP2K4,1459.94620419612,0.153733335941188,0.141497846889717,1.08647120306366,0.277270574617751,0.999982363306687,Not Significant,grey
MAP2K5,MAP2K5,416.991163211854,0.29743786508302,0.234602600153101,1.26783703543317,0.204856153323159,0.999982363306687,Not Significant,grey
MAP2K6,MAP2K6,776.420890231527,0.130447669634902,0.192343615218517,0.678201194704088,0.497644135166413,0.999982363306687,Not Significant,grey
MAP2K7,MAP2K7,1523.87051837327,0.0498923417131143,0.135891753600295,0.367147677407013,0.713508865340392,0.999982363306687,Not Significant,grey
MAP3K1,MAP3K1,993.843757493977,0.0402067417319073,0.162025756487379,0.248150310194906,0.804018110748367,0.999982363306687,Not Significant,grey
MAP3K10,MAP3K10,962.737626942366,0.166636616309721,0.162712956464848,1.02411399761961,0.305781433661279,0.999982363306687,Not Significant,grey
MAP3K11,MAP3K11,2003.90908065051,-0.0833060455234911,0.123729256268379,-0.673293027340223,0.500760887837978,0.999982363306687,Not Significant,grey
MAP3K12,MAP3K12,1149.12511415136,-0.0351274946937282,0.15910825905651,-0.220777317921957,0.825265825483427,0.999982363306687,Not Significant,grey
MAP3K13,MAP3K13,1372.00705302395,0.121874978906904,0.141872984429504,0.85904289246458,0.390316852219131,0.999982363306687,Not Significant,grey
MAP3K14,MAP3K14,805.55957008951,-0.087655620828506,0.178198468317423,-0.491898845462386,0.622790854517665,0.999982363306687,Not Significant,grey
MAP3K14-AS1,MAP3K14-AS1,93.2793640657236,-0.00364240817815475,0.49067976204557,-0.00742318811554425,0.994077207205376,0.999982363306687,Not Significant,grey
MAP3K15,MAP3K15,1090.59140447262,0.109017144403156,0.163990621790129,0.664776700113216,0.506193327492467,0.999982363306687,Not Significant,grey
MAP3K2,MAP3K2,5192.82745437494,-0.0166636886626865,0.0949150038362342,-0.175564325861883,0.860636230803222,0.999982363306687,Not Significant,grey
MAP3K20,MAP3K20,874.270039698425,-0.277104879268266,0.1813876561497,-1.52769424970997,0.126588468495342,0.999982363306687,Not Significant,grey
MAP3K21,MAP3K21,1003.84042089653,0.160744971895304,0.161269956526466,0.996744684239585,0.31888845426785,0.999982363306687,Not Significant,grey
MAP3K3,MAP3K3,1041.05446660598,-0.0540653875550325,0.158414250968301,-0.341291185764917,0.732884382754466,0.999982363306687,Not Significant,grey
MAP3K4,MAP3K4,1562.60563957292,0.0535742688231941,0.135776237124089,0.394577651862833,0.693154609259083,0.999982363306687,Not Significant,grey
MAP3K5,MAP3K5,963.800376240827,-0.0341078364209937,0.188036878552737,-0.181389080075735,0.856062189546048,0.999982363306687,Not Significant,grey
MAP3K6,MAP3K6,796.901139565738,-0.269078472519035,0.176230552091028,-1.52685484625871,0.126797109767579,0.999982363306687,Not Significant,grey
MAP3K7,MAP3K7,1905.7069677922,0.0399231927071991,0.130632352783629,0.305614894445981,0.759897878628615,0.999982363306687,Not Significant,grey
MAP3K7CL,MAP3K7CL,199.690278846346,0.111762338593213,0.333982216286796,0.334635597774587,0.737899988427905,0.999982363306687,Not Significant,grey
MAP3K8,MAP3K8,306.833478277526,0.0830790688646635,0.285302422071702,0.291196507416205,0.77090103357063,0.999982363306687,Not Significant,grey
MAP3K9,MAP3K9,2226.7006066673,0.116668641852593,0.1191107395898,0.979497249822998,0.327334346820454,0.999982363306687,Not Significant,grey
MAP4,MAP4,7602.63501209353,-0.072574000771119,0.0897114443320875,-0.808971489774144,0.418531545636206,0.999982363306687,Not Significant,grey
MAP4K2,MAP4K2,985.179896250463,-0.120874260407623,0.161134047335042,-0.750147237078282,0.453166032458747,0.999982363306687,Not Significant,grey
MAP4K3,MAP4K3,1477.91037451766,0.0354345994903668,0.137499386366242,0.257707328205695,0.796632790009349,0.999982363306687,Not Significant,grey
MAP4K3-DT,MAP4K3-DT,248.292887389191,-0.0652518783013306,0.29789330515035,-0.219044460460088,0.82661541419332,0.999982363306687,Not Significant,grey
MAP4K4,MAP4K4,6698.86550046321,-0.0498108923711742,0.0885745976003104,-0.562360921987408,0.57387013826633,0.999982363306687,Not Significant,grey
MAP4K5,MAP4K5,2038.31322762307,0.0118512472726847,0.122716052482076,0.0965745477708845,0.923064269929833,0.999982363306687,Not Significant,grey
MAP6,MAP6,2148.4967751831,0.0937645823375571,0.121755184786417,0.770107511249224,0.441236120779849,0.999982363306687,Not Significant,grey
MAP6D1,MAP6D1,276.79940570281,-0.399170546085768,0.287261424008956,-1.38957239894948,0.164658761966552,0.999982363306687,Not Significant,grey
MAP7,MAP7,3240.97711816952,-0.0798604614863892,0.106208015610074,-0.751924993868485,0.452096166566897,0.999982363306687,Not Significant,grey
MAP7D1,MAP7D1,4200.99975367929,-0.0522790645795533,0.0995424738312766,-0.525193543694381,0.599448652675441,0.999982363306687,Not Significant,grey
MAP7D2,MAP7D2,939.950490494006,0.0852778325005105,0.165177870326309,0.516278798921696,0.605659701507902,0.999982363306687,Not Significant,grey
MAP7D3,MAP7D3,384.55721741267,-0.0480360434613645,0.24317422439174,-0.197537562138909,0.843406890147895,0.999982363306687,Not Significant,grey
MAP9,MAP9,2343.54800806925,0.058857846421382,0.118675227557089,0.495957308302345,0.619924531737466,0.999982363306687,Not Significant,grey
MAPK1,MAPK1,5745.76812461252,0.0209566600354688,0.0922004132577187,0.227294643212615,0.820194638210259,0.999982363306687,Not Significant,grey
MAPK10,MAPK10,1726.97109435386,-0.0560735441714515,0.130562641102028,-0.429476178623202,0.667576726008073,0.999982363306687,Not Significant,grey
MAPK11,MAPK11,954.46676002227,-0.261732211943154,0.166463427510719,-1.57231060213692,0.115878535433817,0.999982363306687,Not Significant,grey
MAPK12,MAPK12,595.83422788012,-0.14413822861938,0.200455684949095,-0.719052835323596,0.47210836604494,0.999982363306687,Not Significant,grey
MAPK13,MAPK13,4012.81512789033,-0.0918923264814203,0.101747320226209,-0.903142473699763,0.366450284279228,0.999982363306687,Not Significant,grey
MAPK14,MAPK14,1874.09934961378,-0.0476967626670848,0.126073051048722,-0.378326393073902,0.705188141104636,0.999982363306687,Not Significant,grey
MAPK1IP1L,MAPK1IP1L,3100.20962864182,0.10335006467957,0.112435287904316,0.91919598024708,0.357993073311825,0.999982363306687,Not Significant,grey
MAPK3,MAPK3,1828.78772713884,-0.132466873407904,0.127267852406945,-1.04085101541853,0.297944698957869,0.999982363306687,Not Significant,grey
MAPK4,MAPK4,1201.51294302132,-0.182312667781004,0.157620954438326,-1.15665247955557,0.247414371937809,0.999982363306687,Not Significant,grey
MAPK6,MAPK6,2006.78127652296,-0.104421226441088,0.132983185996785,-0.785221271835169,0.432323845614298,0.999982363306687,Not Significant,grey
MAPK7,MAPK7,512.393058742528,-0.00768663036359287,0.228727578624923,-0.0336060496499975,0.973191298071618,0.999982363306687,Not Significant,grey
MAPK8,MAPK8,1620.72836276831,0.0771620759117642,0.132829693630757,0.580909838776418,0.561301220967707,0.999982363306687,Not Significant,grey
MAPK8IP1,MAPK8IP1,3856.25354123171,0.0216302807154897,0.104852302003936,0.206292854826189,0.836562159526109,0.999982363306687,Not Significant,grey
MAPK8IP1P2,MAPK8IP1P2,76.6817123881717,0.0485418120894213,0.528083331609341,0.0919207427765038,0.926761010879169,0.999982363306687,Not Significant,grey
MAPK8IP2,MAPK8IP2,3517.79713457967,0.0427405425665267,0.108370098883779,0.394394237956392,0.693289997220936,0.999982363306687,Not Significant,grey
MAPK8IP3,MAPK8IP3,4305.35972927075,0.124022210114502,0.101336864040073,1.22386074691889,0.221004763542836,0.999982363306687,Not Significant,grey
MAPK9,MAPK9,2108.07467568069,-0.0191344982797351,0.121012106249424,-0.158120529199748,0.874361824145794,0.999982363306687,Not Significant,grey
